State,Year,NO2 Mean,NO2 1st Max Value,NO2 AQI,O3 Mean,O3 1st Max Value,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 AQI,CO Mean,CO 1st Max Value,CO AQI
Arkansas,2015,8.61283287087912,21.063736263736264,19.423076923076923,0.024334931318681318,0.03575274725274725,33.456043956043956,1.1102464903846154,2.03021978021978,2.3653846153846154,0.3060225576923077,0.41097390109890114,4.25
California,2011,12.282851511252472,23.307157748436413,21.74052493718929,0.026144162826749345,0.03913829047949965,35.759769070401454,0.7093256436627999,1.3778291548618165,1.8050240513094602,0.3605170098893462,0.5899713476238841,5.769403583845948
California,2012,11.071265311824693,21.0994840354498,19.635607624135,0.02687241471409494,0.039387155517785606,35.91228602646595,0.6005895539638217,1.2009742624742017,1.5117111650485437,0.3369246061065922,0.5470807332766784,5.389253187613844
California,2013,11.761860724790619,22.234187604690117,20.668453378001118,0.026072653657174764,0.038707593523171414,37.68799553322167,0.4755547519821329,1.0652317141261864,1.2604765359075945,0.35512916479620327,0.578844332774986,5.675450840265759
California,2014,10.883953002053628,21.109663791585987,19.62805844041542,0.02695688012673825,0.039945490817344366,40.746230123804494,0.4919950374640615,1.0768908056093411,1.2272087293206617,0.34446319368655753,0.5497755970193041,5.407909405621076
California,2015,10.269061512879848,20.370227148163938,18.933560684489372,0.027551190853175814,0.04039352049205286,41.0702758662688,0.4586483399001279,1.077434382802509,1.2455905607590319,0.3331314000974362,0.5551430789842275,5.367167996103026
Colorado,2011,17.526490973312402,38.14599686028257,36.06750392464678,0.02784538775510204,0.04600156985871272,42.07064364207221,1.407493759811617,5.002511773940345,8.883830455259027,0.3329829733124019,0.582574568288854,5.767295597484277
Colorado,2012,20.32090362903226,38.53607038123167,36.44721407624633,0.026317186950146627,0.040396627565982404,35.54618768328446,1.336345086876833,5.16400293255132,9.213919413919413,0.3705979065249267,0.6437316715542521,6.184615384615385
Colorado,2013,14.34269102952381,27.160380952380955,25.502857142857142,0.028709088571428572,0.04196285714285714,39.153333333333336,1.0601894347619047,3.967142857142857,7.086666666666667,0.3070368166666667,0.532,5.08952380952381
Colorado,2014,16.904157374855558,32.11936676681304,30.119482320314305,0.027259398659579385,0.04019297434712272,38.46036514906402,0.9424333790154842,2.6290501502195514,4.291916859122402,0.31847267529466144,0.5636237577998614,5.431082331174838
Colorado,2015,20.039145444870567,37.88173537871525,35.530680728667306,0.024450965963566634,0.03938686481303931,38.63950143815916,1.0342656627516778,3.018959731543624,4.9276126558005755,0.3897590685522531,0.6765340364333653,6.544497607655503
Connecticut,2011,8.533361105362182,18.533396048918156,17.540451552210726,0.028971218720602068,0.039436500470366884,34.92097836312323,0.9024359614299153,2.35032925682032,3.1838269863657733,0.22125344355597365,0.3367074317968015,3.2061176470588237
Connecticut,2012,7.276309031775701,16.126168224299064,15.243925233644859,0.030193727102803738,0.041539252336448604,38.1196261682243,0.6422347060747663,1.6355140186915889,2.0598130841121494,0.21340810654205608,0.3182102803738318,2.994392523364486
Connecticut,2013,7.411335839067703,16.07103218645949,15.203107658157602,0.031194899001109878,0.04056159822419534,36.48168701442841,0.5516750998890122,1.3838512763596003,1.5738068812430632,0.20313938845726973,0.3093396226415094,2.846836847946726
Connecticut,2014,7.2374522162471395,15.816933638443937,14.94508009153318,0.030385449656750572,0.03986842105263158,38.83524027459954,0.5732451773455377,1.3290045766590388,1.5251716247139588,0.20223465160183066,0.2994050343249428,2.796338672768879
Connecticut,2015,8.045103610660487,17.2188876013905,15.851680185399768,0.03110335689455388,0.04109154113557358,40.79258400926999,0.36563845017381225,0.7816917728852839,0.6697566628041715,0.21542820741599075,0.32471958285052144,3.060254924681344
Country Of Mexico,2011,22.387383546099294,41.14491725768321,38.22222222222222,0.01682285342789598,0.026385342789598108,22.307328605200947,3.5823167754137115,5.609692671394799,8.443396226415095,0.9136374869976359,1.9370094562647755,16.93853427895981
Delaware,2011,11.071232976190476,22.424206349206347,21.099206349206348,0.024982753968253966,0.036555555555555556,33.285714285714285,1.2262590992063491,2.5476190476190474,3.357142857142857,0.2473020654761905,0.38879761904761906,3.6706349206349205
Delaware,2012,12.468177907526881,24.048817204301077,22.24516129032258,0.026496333333333334,0.03836559139784946,35.604301075268815,1.0000634344086021,2.1638709677419357,2.7913978494623657,0.2660903290322581,0.4123096774193548,3.927038626609442
Delaware,2013,10.792126883720929,22.615503875968994,20.868217054263567,0.028940674418604654,0.040620155038759695,35.16279069767442,0.8980670348837209,1.880232558139535,2.317829457364341,0.238503007751938,0.35402325581395344,3.248062015503876
Delaware,2014,11.679319452261305,22.730653266331657,21.01005025125628,0.026187391959798995,0.037110552763819096,35.969849246231156,1.122895731155779,2.4969849246231153,3.442211055276382,0.25593616582914575,0.39040201005025127,3.81
Delaware,2015,10.07542176923077,20.600452488687782,18.95022624434389,0.028373547511312217,0.04163348416289593,42.10407239819005,0.7397505226244344,1.876923076923077,2.339366515837104,0.3006503438914027,0.4245294117647059,4.2792792792792795
Florida,2011,5.361869504109589,13.495890410958904,12.715068493150685,0.02813100821917808,0.041002739726027394,35.95068493150685,0.09644472876712329,0.4797260273972603,0.7698630136986301,0.43369493013698635,0.54,5.767123287671233
Florida,2012,5.406926177595628,13.60655737704918,12.806010928961749,0.02690189617486339,0.03857377049180328,33.478142076502735,0.05960993715846994,0.3612021857923497,0.5737704918032787,0.382462381147541,0.491120218579235,5.2103825136612025
Florida,2013,4.545726870422535,12.154929577464788,11.44225352112676,0.0260271661971831,0.03680281690140845,34.816901408450704,-0.025819822535211267,0.17183098591549295,0.30985915492957744,0.29742501267605637,0.3932394366197183,4.059154929577465
Florida,2014,4.979451605555555,12.9,12.141666666666667,0.026022286111111112,0.03751666666666667,35.43055555555556,0.10933308750000001,0.4608333333333334,0.7305555555555555,0.4575681458333334,0.5613888888888888,5.988888888888889
Florida,2015,4.109642247863248,10.179487179487179,9.618233618233619,0.025707592592592594,0.03658974358974359,34.08262108262108,0.03506682193732194,0.2849002849002849,0.46438746438746437,0.5141023974358975,0.5962962962962963,6.467236467236467
Georgia,2011,13.381185286501378,31.11184573002755,29.140495867768596,0.022986242424242426,0.041702479338842975,38.32506887052342,0.8936667575757575,3.14435261707989,4.862258953168044,0.3317254504132231,0.5419393939393939,5.429752066115703
Georgia,2012,11.583259458046767,26.98500687757909,25.063273727647868,0.022031144429160935,0.03967400275103164,35.72764786795048,0.4395215220082531,1.3274415405777167,1.5295735900962861,0.3305437303988996,0.5413067400275103,5.476584022038567
Georgia,2013,9.439669561959654,22.311527377521614,20.596541786743515,0.01970937463976945,0.034080691642651297,32.242074927953894,0.32174269452449566,0.8178674351585015,0.7348703170028819,0.2979980749279539,0.47816282420749284,4.8097982708933715
Georgia,2014,10.429543384831462,24.618820224719098,22.769662921348313,0.02005421629213483,0.036407303370786515,34.997191011235955,0.35992398174157303,0.8577247191011237,0.6882022471910112,0.313541029494382,0.5086193820224719,5.106741573033708
Georgia,2015,9.673003242774566,22.637283236994218,20.933526011560694,0.019226491329479768,0.03465606936416185,33.47687861271676,0.25499925289017344,0.5806358381502891,0.3554913294797688,0.3137771011560694,0.5106199421965317,5.130057803468208
Hawaii,2011,2.8897305512073275,9.22314737718568,8.791007493755204,0.027078975853455454,0.03200999167360533,27.15570358034971,0.9096265303913407,1.7297252289758536,2.29734219269103,0.31635319900083264,0.3753880099916736,3.912156536219817
Hawaii,2012,2.8904910655375553,8.691458026509572,8.26877761413844,0.024251660530191458,0.029304123711340207,24.82179675994109,0.8715059756995581,1.154418262150221,1.1661764705882354,0.3846301424889544,0.44069863770250367,4.61340206185567
Hawaii,2013,3.1166944437984494,10.141472868217054,9.5968992248062,0.02822293992248062,0.03427713178294574,29.069767441860463,1.2794029796511628,1.9499031007751937,2.2606177606177607,0.41638544089147284,0.48183139534883723,5.086240310077519
Hawaii,2014,3.4493033284313728,9.197058823529412,8.338235294117647,0.023971549019607845,0.029709150326797384,27.49346405228758,0.9861970571895424,2.0729575163398692,2.9123376623376624,0.33767655269607844,0.3951266339869281,4.133986928104576
Hawaii,2015,3.5649830557163527,9.566136034732272,8.722865412445731,0.023762973950795945,0.028975397973950795,26.8205499276411,1.0550591360347323,2.2533646888567294,3.1034732272069463,0.3899868415340087,0.4511034732272069,4.780752532561505
Idaho,2011,9.925650260869565,18.417391304347827,16.91304347826087,0.012998608695652175,0.02465217391304348,20.91304347826087,0.7152670869565219,1.7413043478260868,1.9565217391304348,0.27231145652173916,0.5019565217391304,4.826086956521739
Illinois,2011,12.11059416719644,24.701207883026065,23.297520661157026,0.024866725365543546,0.03735473617291799,33.294342021614746,2.4854753919262556,5.4122059758423395,8.644628099173554,0.34022310680228857,0.5118499682136046,5.2652284263959395
Illinois,2012,11.954034387878789,24.006060606060608,22.624242424242425,0.027684872727272727,0.04135151515151515,39.97575757575758,1.1132748227272729,3.4491666666666663,5.571212121212121,0.29495801666666666,0.4411136363636364,4.471212121212122
Illinois,2013,10.983771384126984,22.438095238095237,21.165079365079364,0.023803281481481482,0.03650476190476191,34.974603174603175,0.878828934920635,2.953492063492064,4.826455026455027,0.2920460137566137,0.4322962962962963,4.3241525423728815
Illinois,2014,10.547532697026023,22.727881040892193,21.397769516728623,0.024025697026022304,0.03621375464684015,34.87918215613383,0.9828916459107808,3.3347583643122674,5.436802973977695,0.30002436059479554,0.449885687732342,4.656133828996283
Illinois,2015,8.380404258227848,19.74126582278481,18.20337552742616,0.025771535021097046,0.037830379746835445,36.37721518987342,1.1842742101265824,2.8100421940928273,3.961214165261383,0.30254270590717297,0.4395607594936709,4.513080168776371
